text,genre
"Piccola Sacra Famiglia La Petite Sainte Famille Малое святое семейство Мале святе сімейство Holy Family with Saint Elizabeth and the infant St. John Փոքր սուրբ ընտանիք Holy Family with Saint Elizabeth and the infant St. John സ്മാൾ ഹോളി ഫാമിലി Piccola Sacra Famiglia La Petite Sainte Famille Малое святое семейство Мале святе сімейство Holy Family with Saint Elizabeth and the infant St. John Փոքր սուրբ ընտանիք Holy Family with Saint Elizabeth and the infant St. John സ്മാൾ ഹോളി ഫാമിലി Piccola Sacra Famiglia La Petite Sainte Famille Малое святое семейство Мале святе сімейство Holy Family with Saint Elizabeth and the infant St. John Փոքր սուրբ ընտանիք Holy Family with Saint Elizabeth and the infant St. John സ്മാൾ ഹോളി ഫാമിലി painting by Raphael tableau de Raphaël schilderij van Rafaël Santi dipinto di Raffaello pintura de Raffaello Sanzio quadre de Raffaello Sanzio cuadro de Rafael Sanzio pintura de Raffaello Sanzio pintura de Rafael Gemälde von Raffael identifiant Joconde Joconde ID Joconde-identificatiecode Joconde Joconde département des peintures du musée du Louvre Department of Paintings of the Louvre Gemäldeabteilung des Louvre departamento de pintura del Louvre schilderijcollectie Louvre Département des peintures du Louvre collection Sammlung collection colección collectie samling image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Raphael Raphaël Raffael Rafael Sanzio Rafaël Santi Rafael creator créateur Urheber creador maker skapare identifiant Atlas Atlas ID identificador Atlas Atlas-identificatiecode Atlas-ID inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Haute Renaissance Alto Renacimiento High Renaissance Hochrenaissance hoogrenaissance Högrenässans mouvement movement Bewegung movimiento stroming rörelse Jesuskind Child Jesus Niño Jesús Enfant Jésus Jezuskind Jesusbarnet dépeint depicts Motiv representa a beeldt af motiv boy Junge garçon jongen pojke niño Marie Virgin Mary Maria María Maria Jungfru Maria femme woman mujer vrouw Frau kvinna Johannesknabe Child Saint John San Juan niño petit saint Jean Johannes de Doper als kind salle 710 Room 710 Italienische Gemälde, Saal 5 italiaans schilderijen, ruim 5 lieu location locatie ubicación Ort placering numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material noten bois de noyer walnut wood Walnussholz madera de nogal valnötsträ title titre Titel titel titel título hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning identifiant RKDimages RKDimages ID RKDimages-identificatiecode RKD-Werkkennung identificador RKDimages cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
"Le Prophète David The prophet David Le Prophète David The prophet David Le Prophète David The prophet David painting by Pietro Perugino tableau de Pietro Perugino schilderij van Pietro Perugino dipinto di Pietro Perugino pintura de Perugino quadre de Perugino cuadro de Pietro Perugino Պիետրո Պերուջինոի նկար peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av image image imagen bild afbeelding Bild Nantes Kunstmuseum musée d'Arts de Nantes Nantes Museum of Arts Nantes Museo de artes Kunstmuseum Nantes collection Sammlung collection colección collectie samling Pietro Perugino Le Pérugin Perugino Pietro Perugino Pietro Perugino Perugino creator créateur Urheber creador maker skapare Renaissance italienne Renacimiento italiano Italian Renaissance Italiaanse renaissance Italienische Renaissance mouvement movement Bewegung movimiento stroming rörelse numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning lieu location locatie ubicación Ort placering dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
"Saint Augustin dans son cabinet de travail San Agustín en su gabinete Saint Augustine in His Cell Sant'Agostino nello studio Saint Augustine in His Cell Hl. Augustinus in Klausur Saint Augustin dans son cabinet de travail San Agustín en su gabinete Saint Augustine in His Cell Sant'Agostino nello studio Saint Augustine in His Cell Hl. Augustinus in Klausur Saint Augustin dans son cabinet de travail San Agustín en su gabinete Saint Augustine in His Cell Sant'Agostino nello studio Saint Augustine in His Cell Hl. Augustinus in Klausur dipinto a tempera su tavola  di Sandro Botticelli schilderij van Sandro Botticelli peinture de Sandro Botticelli painting by Sandro Botticelli pintura de Sandro Botticelli quadre de Sandro Botticelli cuadro de Sandro Botticelli pintura de Sandro Botticelli pintura de Sandro Botticelli Սանդրո Բոտիչելլիի նկար catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Sandro Botticelli Sandro Botticelli Sandro Botticelli Sandro Botticelli Sandro Botticelli Sandro Botticelli creator créateur Urheber creador maker skapare Première Renaissance Frührenaissance Early Renaissance Vroege Renaissance Primer Renacimiento mouvement movement Bewegung movimiento stroming rörelse image image imagen bild afbeelding Bild musée des Offices Uffizi Gallery Uffizien Uffizi Galería Uffizi collection Sammlung collection colección collectie samling Freebase ID Freebase-identificatiecode Freebase-Kennung identifiant Freebase Freebase ID identificador Freebase inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Bishop of Hippo Saint Augustine Augustin d'Hippone Augustinus von Hippo Agustín de Hipona Augustinus van Hippo Augustinus dépeint depicts Motiv representa a beeldt af motiv depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning Uffizi Uffizien Galería Uffizi galerie des Offices Uffizi Uffizierna lieu location locatie ubicación Ort placering Italia Italië Italien Italy Italie Italien country pays Staat país land land hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd tempera pintura al temple Tempera tempera tempera temperamåleri matériau material used Material material empleado gebruikt materiaal huvudsakligt material bois wood Holz madera hout trä dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status Florentine musea catalogue ID Florentiner Museen Katalog ID identifiant Catalogues des Musées de Florence Floritijnse Musea Catalogus-identificatiecode identificador de catálogo de museos florentinos 1001 Schilderijen Die je gezien moet hebben 1001 Paintings You Must See Before You Die described by source beschreven door bron beschrieben in décrit par descrito en beskriven av källa décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL Saint Augustin dans son cabinet de travail Saint Augustine San Agustín en su gabinete Saint Augustine Hl.Augustinus different from verschieden von niet gelijk aan diferente de à ne pas confondre avec ej samma som",religious_art
"Pala di San Giovanni Crisostomo Pala di San Giovanni Crisostomo San Giovanni Crisostomo Altarpiece Altarbild des hl. Johannes Crisostomos Pala di San Giovanni Crisostomo Pala di San Giovanni Crisostomo San Giovanni Crisostomo Altarpiece Altarbild des hl. Johannes Crisostomos Pala di San Giovanni Crisostomo Pala di San Giovanni Crisostomo San Giovanni Crisostomo Altarpiece Altarbild des hl. Johannes Crisostomos schilderij van Sebastiano del Piombo peinture de Sebastiano del Piombo painting by Sebastiano del Piombo dipinto di Sebastiano del Piombo quadre de Sebastiano del Piombo cuadro de Sebastiano del Piombo Gemälde von Sebastiano del Piombo image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Sebastiano del Piombo Sebastiano del Piombo Sebastiano del Piombo Sebastiano del Piombo Sebastiano del Piombo Sebastiano del Piombo creator créateur Urheber creador maker skapare inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande María Magdalena Maria Magdalena Maria från Magdala Marie de Magdala Maria Magdalena Mary Magdalena dépeint depicts Motiv representa a beeldt af motiv femme woman mujer vrouw Frau kvinna long hair cheveux longs Langes Haar melena lang haar San Giovanni Crisostomo San Giovanni Grisostomo, Venice iglesia de San Juan Crisóstomo église San Giovanni Grisostomo Kerk San Giovanni Grisostomo collection Sammlung collection colección collectie samling lieu location locatie ubicación Ort placering hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Leinwand canvas lienzo toile canvas kanvas dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL",religious_art
"Nozze di Cana Les Noces de Cana Les Noces de Cana The Wedding at Cana Hochzeit zu Kana Nozze di Cana Les Noces de Cana Les Noces de Cana The Wedding at Cana Hochzeit zu Kana Nozze di Cana Les Noces de Cana Les Noces de Cana The Wedding at Cana Hochzeit zu Kana dipinto di Luca Giordano schilderij van Luca Giordano peinture de Luca Giordano painting by Luca Giordano quadre de Luca Giordano cuadro de Luca Giordano Gemälde von Luca Giordano image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av Luca Giordano Luca Giordano Luca Giordano Luca Giordano Luca Giordano Luca Giordano creator créateur Urheber creador maker skapare inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Jesus Christ Jésus-Christ Jesús de Nazaret Jesus Christus Jezus Christus Jesus dépeint depicts Motiv representa a beeldt af motiv man varón man Mann homme man banquet banquete Bankett banquet Banket bankett Noces de Cana Bodas de Caná Hochzeit zu Kana Bröllopet i Kana Marriage at Cana Bruiloft te Kana based on basiert auf basé sur basado en gebaseerd op förlaga Museo Nazionale di Capodimonte Museo Nazionale di Capodimonte Museo de Capodimonte musée de Capodimonte Museo Nazionale di Capodimonte collection Sammlung collection colección collectie samling zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning lieu location locatie ubicación Ort placering oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Leinwand canvas lienzo toile canvas kanvas hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion",religious_art
"La Fiancée d'Abydos The Bride of Abydos Die Braut von Abydos Абидосская невеста La Fiancée d'Abydos The Bride of Abydos Die Braut von Abydos Абидосская невеста La Fiancée d'Abydos The Bride of Abydos Die Braut von Abydos Абидосская невеста tableau d'Eugène Delacroix painting by Eugène Delacroix schilderij van Eugène Delacroix dipinto di Eugène Delacroix pintura d'Eugène Delacroix quadre d'Eugène Delacroix cuadro de Eugène Delacroix pintura d'Eugène Delacroix pintura de Eugène Delacroix Gemälde von Eugène Delacroix peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av image image imagen bild afbeelding Bild département des peintures du musée du Louvre Department of Paintings of the Louvre Gemäldeabteilung des Louvre departamento de pintura del Louvre schilderijcollectie Louvre Département des peintures du Louvre collection Sammlung collection colección collectie samling Eugène Delacroix Eugène Delacroix Eugène Delacroix Eugène Delacroix Eugène Delacroix Eugène Delacroix creator créateur Urheber creador maker skapare The Bride of Abydos The Bride of Abydos based on basiert auf basé sur basado en gebaseerd op förlaga numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer identifiant Joconde Joconde ID Joconde-identificatiecode Joconde Joconde inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Leinwand canvas lienzo toile canvas kanvas orientalisme orientalismo Orientalismus oriëntalisme Orientalism orientalism mouvement movement Bewegung movimiento stroming rörelse femme woman mujer vrouw Frau kvinna dépeint depicts Motiv representa a beeldt af motiv man varón man Mann homme man sabre sable Säbel Sabel sabel sabre rivage ribera Ufer oever shore palais du Louvre Palacio del Louvre Louvre Palace Louvre Louvrekasteel lieu location locatie ubicación Ort placering title titre Titel titel titel título hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
"Le Reniement de saint Pierre La negación de San Pedro The Denial of Saint Peter Negazione di san Pietro Peters benektelse The Denial of Saint Peter Zaparcie się św. Piotra Le Reniement de saint Pierre La negación de San Pedro The Denial of Saint Peter Negazione di san Pietro Peters benektelse The Denial of Saint Peter Zaparcie się św. Piotra Le Reniement de saint Pierre La negación de San Pedro The Denial of Saint Peter Negazione di san Pietro Peters benektelse The Denial of Saint Peter Zaparcie się św. Piotra tableau du Caravage painting by Caravaggio schilderij van Caravaggio dipinto di Caravaggio pintura de Caravaggio quadre de Caravaggio cuadro de Caravaggio cuadru de Caravaggio pintura de Caravaggio pikturë nga Caravaggio Կարավաջոյի նկար taolenn gant Caravaggio Gemälde von Caravaggio (Michelangelo Merisi) Denial of Peter reniement de Pierre Verleugnung des Petrus Verloochening van Petrus based on basiert auf basé sur basado en gebaseerd op förlaga peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Caravaggio Caravaggio Caravaggio Caravage Michelangelo Merisi da Caravaggio Caravaggio creator créateur Urheber creador maker skapare Museo Metropolitano de Arte Metropolitan Museum of Art Metropolitan Museum of Art Metropolitan Museum of Art Metropolitan Museum of Art Metropolitan Museum of Art collection Sammlung collection colección collectie samling lieu location locatie ubicación Ort placering Barroco barok barocken baroque Barock Baroque mouvement movement Bewegung movimiento stroming rörelse image image imagen bild afbeelding Bild Freebase ID Freebase-identificatiecode Freebase-Kennung identifiant Freebase Freebase ID identificador Freebase inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer dépeint depicts Motiv representa a beeldt af motiv Simón Pedro Petrus Petrus Pierre Simon Petrus Peter soldier Soldat soldado militaire soldaat soldat femme woman mujer vrouw Frau kvinna depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning The Met object ID identifiant Metropolitan Museum of Art The Met-identificatiecode voor object Met Objekt ID identificador Metropolitan Museum of Art clair-obscur claroscuro Chiaroscuro Clair-obscur Chiaroscuro chiaroscuro fabrication method méthode de fabrication Herstellungsmethode método de fabricación vervaardigingswijze tillverkningsmetod hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie Corps et Ombres Corps et Ombres Corps et Ombres, Caravage et le caravagisme européen Corps et Ombres exposition exhibition history Ausstellungen geëxposeerd op historial de exposiciones utställningshistoria cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion title titre Titel titel titel título dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status described by source beschreven door bron beschrieben in décrit par descrito en beskriven av källa The Metropolitan Museum of Art Guide (2012 edition) The Metropolitan Museum of Art Guide (2012 edition) zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra Estados Unidos Verenigde Staten van Amerika Vereinigte Staaten United States of America États-Unis USA country pays Staat país land land décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL",religious_art
"Saint François en méditation sur le crucifix San Francisco en oración Saint Francis in Meditation นักบุญฟรานซิสรำพึงธรรม San Francesco in meditazione Saint Francis in Meditation Saint François en méditation sur le crucifix San Francisco en oración Saint Francis in Meditation นักบุญฟรานซิสรำพึงธรรม San Francesco in meditazione Saint Francis in Meditation Saint François en méditation sur le crucifix San Francisco en oración Saint Francis in Meditation นักบุญฟรานซิสรำพึงธรรม San Francesco in meditazione Saint Francis in Meditation painting by Caravaggio in the Museo Civico, Cremona tableau du Caravage dipinto da Caravaggio alla Pinacoteca del Museo civico di Cremona cuadro de Caravaggio, conservado en Cremona schilderij van Caravaggio Կարավաջոյի նկար taolenn gant Caravaggio cuadru de Caravaggio Gemälde von Michelangelo Merisi da Caravaggio Caravaggio Caravaggio Caravaggio Caravage Michelangelo Merisi da Caravaggio Caravaggio creator créateur Urheber creador maker skapare Museo Civico Ala Ponzone Museo civico Ala Ponzone Museo Civico Ala Ponzone Museo Civico Ala Ponzon collection Sammlung collection colección collectie samling peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Barroco barok barocken baroque Barock Baroque mouvement movement Bewegung movimiento stroming rörelse image image imagen bild afbeelding Bild Freebase ID Freebase-identificatiecode Freebase-Kennung identifiant Freebase Freebase ID identificador Freebase inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande clair-obscur claroscuro Chiaroscuro Clair-obscur Chiaroscuro chiaroscuro fabrication method méthode de fabrication Herstellungsmethode método de fabricación vervaardigingswijze tillverkningsmetod BabelNet ID BabelNet-identificatiecode identifiant BabelNet identificador BabelNet BabelNet-Kennung BabelNet-ID catégorie Commons Commons category categoría en Commons Commons-kategori Commonscategorie Commons-Kategorie largeur width Breite breedte ancho bredd hauteur height Höhe hoogte altura höjd lieu location locatie ubicación Ort placering Corps et Ombres Corps et Ombres Corps et Ombres, Caravage et le caravagisme européen Corps et Ombres exposition exhibition history Ausstellungen geëxposeerd op historial de exposiciones utställningshistoria Italia Italië Italien Italy Italie Italien country pays Staat país land land dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL",religious_art
"Christ Blessing Xeyir-dua verən Məsih Kutsayan İsa Cristo benedicente Le Christ bénissant Segnender Christus Christ Blessing Siunaava Kristus Vapahtaja Chrystus błogosławiący (Pax Vobiscum). Christ Blessing Xeyir-dua verən Məsih Kutsayan İsa Cristo benedicente Le Christ bénissant Segnender Christus Christ Blessing Siunaava Kristus Vapahtaja Chrystus błogosławiący (Pax Vobiscum). Christ Blessing Xeyir-dua verən Məsih Kutsayan İsa Cristo benedicente Le Christ bénissant Segnender Christus Christ Blessing Siunaava Kristus Vapahtaja Chrystus błogosławiący (Pax Vobiscum). dipinto di Raffaello Sanzio Gemälde von Raffael painting by Raphael schilderij van Rafaël Santi peinture de Raphaël Rafaelin maalaus pintura de Raffaello Sanzio pintura de Rafael quadre de Raffaello Sanzio cuadro de Rafael Sanzio pintura de Raffaello Sanzio Ռաֆայել Սանտիի նկար image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Raphael Raphaël Raffael Rafael Sanzio Rafaël Santi Rafael creator créateur Urheber creador maker skapare Pinacothèque Tosio Martinengo Tosio Martinengo Gallery Pinacoteca Tosio Martinengo Pinacoteca Tosio Martinengo collection Sammlung collection colección collectie samling Freebase ID Freebase-identificatiecode Freebase-Kennung identifiant Freebase Freebase ID identificador Freebase inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Haute Renaissance Alto Renacimiento High Renaissance Hochrenaissance hoogrenaissance Högrenässans mouvement movement Bewegung movimiento stroming rörelse Jesus Christ Jésus-Christ Jesús de Nazaret Jesus Christus Jezus Christus Jesus dépeint depicts Motiv representa a beeldt af motiv man varón man Mann homme man exposition exhibition history Ausstellungen geëxposeerd op historial de exposiciones utställningshistoria numéro d'inventaire inventory number Inventarnummer inventarisnummer número de inventario inventarienummer lieu location locatie ubicación Ort placering depicts Iconclass notation élément Iconclass représenté Iconclass-Bilderkennung representeert Iconclass-term elemento Iconclass representado motivets Iconclass beteckning BabelNet ID BabelNet-identificatiecode identifiant BabelNet identificador BabelNet BabelNet-Kennung BabelNet-ID hauteur height Höhe hoogte altura höjd largeur width Breite breedte ancho bredd dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion décrit à l'URL beskriven på URL beschreven op URL described at URL wird beschrieben in URL descrito en la URL",religious_art
"Bardi Altarpiece Pala di Bardi Bardi Altarpiece ബാർഡി അൾത്താർപീസ് (പർമിജിയാനോ) Bardi Altarpiece Pala di Bardi Bardi Altarpiece ബാർഡി അൾത്താർപീസ് (പർമിജിയാനോ) Bardi Altarpiece Pala di Bardi Bardi Altarpiece ബാർഡി അൾത്താർപീസ് (പർമിജിയാനോ) schilderij van Parmigianino painting by Parmigianino dipinto di Parmigianino pintura de Parmigianino quadre de Parmigianino cuadro de Parmigianino collection Sammlung collection colección collectie samling image image imagen bild afbeelding Bild peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av reredos retablo retable retabel altartavla Altarretabel Parmigianino Parmigianino Parmigianino Parmigianino Parmigianino Parmigianino creator créateur Urheber creador maker skapare inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Braut Christi mariage mystique Kristi brud Bride of Christ Esposa de Cristo based on basiert auf basé sur basado en gebaseerd op förlaga Marie Virgin Mary Maria María Maria Jungfru Maria dépeint depicts Motiv representa a beeldt af motiv femme woman mujer vrouw Frau kvinna Jesuskind Child Jesus Niño Jesús Enfant Jésus Jezuskind Jesusbarnet boy Junge garçon jongen pojke niño Catherine d'Alexandrie Catalina de Alejandría Katharina von Alexandrien Catherine of Alexandria Catharina van Alexandrië Katarina av Alexandria mother mère Mutter madre moeder mor Haute Renaissance Alto Renacimiento High Renaissance Hochrenaissance hoogrenaissance Högrenässans mouvement movement Bewegung movimiento stroming rörelse Sacra Conversazione Sacra Conversazione Sacra conversazione Conversation sacrée Sacra conversazione Sacra conversazione zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra tempera pintura al temple Tempera tempera tempera temperamåleri matériau material used Material material empleado gebruikt materiaal huvudsakligt material Paneel panel paneel panel panneau de bois largeur width Breite breedte ancho bredd hauteur height Höhe hoogte altura höjd chiesa di Santa Maria Addolorata lieu location locatie ubicación Ort placering cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
"La Vierge de Bogota La Madonna de Bogota Madonna de Bogota Madona de Bogotá La Vierge de Bogota La Madonna de Bogota Madonna de Bogota Madona de Bogotá La Vierge de Bogota La Madonna de Bogota Madonna de Bogota Madona de Bogotá schilderij van Rafaël Santi peinture de Raphaël painting by Raphael dipinto di Raffaello pintura de Raffaello Sanzio quadre de Raffaello Sanzio cuadro de Rafael Sanzio pintura de Raffaello Sanzio pintura de Rafael Gemälde von Raffael Privatsammlung colección privada private collection particuliere kunstverzameling collection privée privat ägo collection Sammlung collection colección collectie samling peinture painting pintura Gemälde schilderij målning instance of nature de l'élément ist ein(e) instancia de is een instans av oil paint Ölfarbe pintura al óleo oljefärg peinture à l'huile olieverf matériau material used Material material empleado gebruikt materiaal huvudsakligt material Raphael Raphaël Raffael Rafael Sanzio Rafaël Santi Rafael creator créateur Urheber creador maker skapare Marie Virgin Mary Maria María Maria Jungfru Maria dépeint depicts Motiv representa a beeldt af motiv femme woman mujer vrouw Frau kvinna Jesuskind Child Jesus Niño Jesús Enfant Jésus Jezuskind Jesusbarnet boy Junge garçon jongen pojke niño mother mère Mutter madre moeder mor image image imagen bild afbeelding Bild inception date de fondation ou de création datum van oprichting of creatie Gründung, Erstellung bzw. Entstehung fecha de fundación o creación datum för grundande eller skapande Haute Renaissance Alto Renacimiento High Renaissance Hochrenaissance hoogrenaissance Högrenässans mouvement movement Bewegung movimiento stroming rörelse Vierge à l'Enfant Madonna and Child Madonna mit Kind Madonna met kind Virgen con Niño zentrales Thema hoofdonderwerp sujet ou thème principal huvudtema main subject tema principal de la obra BabelNet ID BabelNet-identificatiecode identifiant BabelNet identificador BabelNet BabelNet-Kennung BabelNet-ID cristianismo christendom Christentum Christianity christianisme kristendom religion Religionszugehörigkeit religión religion religie religion dominio público Public domain publiek domein domaine public Gemeinfreiheit public domain copyright status statut des droits d'auteur auteursrechtenstatus Urheberrechtsstatus estatus de los derechos de autor upphovsrättslig status",religious_art
